1 0.99032 0.96431 0.92683 0.88242 0.83488 0.78699 0.74061 0.69686 0.65632 0.61921 0.58547 0.55497 0.52743 0.50258 0.48018 0.45995 0.44166 0.42505 0.41001 0.39629 0.38376 0.37232 0.36182 0.35215 0.34329 0.33512 0.32753 0.3205 0.31396 0.30787 0.30218 0.29684 0.29186 0.28715 0.28274 0.27859 0.27471 0.27102 0.2675 0.26418 0.26104 0.25805 0.25521 0.25252 0.24996 0.24752 0.24519 0.24296 0.24083 0.2388 0.23688 0.23504 0.23326 0.23155 0.2299 0.22831 0.22677 0.22529 0.22387 0.22251 0.22119 0.21991 0.21867 0.21747 0.21631 0.21517 0.2141 0.21306 0.21206 0.21107 0.21011 0.20918 0.20828 0.2074 0.20654 0.20571 0.20491 0.20413 0.20337 0.20263 0.2019 0.2012 0.20051 0.19985 0.19919 0.19855 0.19793 0.19732 0.19671 0.19613 0.19558 0.19503 0.19449 0.19397 0.19346 0.19295 0.19246 0.19197 0.1915 0.19102 0.19052 0.19013 0.18972 0.1893 0.18888 0.18847 0.18807 0.18768 0.18729 0.18692 0.18654 0.18618 0.18582 0.18547 0.18512 0.18478 0.18445 0.18412 0.1838 0.18349
1 0.99053 0.965 0.92807 0.88425 0.83725 0.78986 0.74396 0.70071 0.66066 0.62401 0.59075 0.56068 0.53357 0.50911 0.48709 0.46721 0.44921 0.43289 0.4181 0.4046 0.39231 0.38104 0.3707 0.36119 0.35247 0.34443 0.33694 0.33002 0.32355 0.31753 0.31191 0.30664 0.3017 0.29707 0.29271 0.28861 0.28473 0.28108 0.27761 0.27433 0.27118 0.2682 0.26537 0.26268 0.26012 0.25769 0.25537 0.25316 0.25104 0.24902 0.2471 0.24526 0.24348 0.24177 0.24012 0.23853 0.23698 0.2355 0.2341 0.23273 0.2314 0.23012 0.22888 0.22767 0.22649 0.22538 0.2243 0.22326 0.22224 0.22125 0.22029 0.21935 0.21844 0.21756 0.2167 0.21587 0.21506 0.21427 0.2135 0.21276 0.21202 0.21132 0.21063 0.20995 0.20929 0.20865 0.20802 0.2074 0.20679 0.20621 0.20564 0.20509 0.20455 0.20402 0.2035 0.20299 0.20248 0.20195 0.20149 0.20106 0.20061 0.20016 0.19973 0.1993 0.19888 0.19846 0.19806 0.19766 0.19727 0.19689 0.19651 0.19614 0.19578 0.19543 0.19508 0.19473 0.1944 0.19407 0.19375 0.19343
1 0.99072 0.96564 0.92927 0.88604 0.83963 0.79283 0.74751 0.7048 0.66528 0.62915 0.59637 0.56676 0.54004 0.51599 0.49429 0.47474 0.45701 0.44098 0.4264 0.4131 0.40099 0.38985 0.37965 0.37027 0.36168 0.35372 0.34631 0.33946 0.33306 0.32711 0.32153 0.31632 0.31143 0.30684 0.3025 0.29844 0.29457 0.29094 0.28748 0.28421 0.2811 0.27814 0.27531 0.27261 0.27006 0.26763 0.2653 0.2631 0.26098 0.25897 0.25705 0.25521 0.25343 0.25172 0.25006 0.24846 0.24692 0.24544 0.24403 0.24265 0.24132 0.24003 0.23877 0.23755 0.2364 0.23528 0.23419 0.23314 0.23211 0.23111 0.23013 0.22919 0.22827 0.22738 0.22652 0.22568 0.22486 0.22407 0.22329 0.22254 0.22181 0.2211 0.2204 0.21973 0.21907 0.21842 0.21779 0.21717 0.21658 0.216 0.21543 0.21488 0.21434 0.21381 0.21328 0.21273 0.21228 0.21181 0.21135 0.21088 0.21043 0.20999 0.20955 0.20912 0.2087 0.20829 0.20789 0.20749 0.2071 0.20672 0.20634 0.20597 0.20561 0.20526 0.20491 0.20456 0.20423 0.20389 0.20357 0.20325
1 0.9909 0.96623 0.93042 0.8878 0.842 0.79582 0.75111 0.70899 0.67002 0.63442 0.60211 0.57294 0.54666 0.52296 0.50158 0.4823 0.46485 0.44904 0.43466 0.42153 0.40955 0.39858 0.38848 0.37923 0.3707 0.3628 0.35548 0.34868 0.34236 0.33645 0.33093 0.32575 0.32087 0.31631 0.31201 0.30794 0.30411 0.30049 0.29705 0.2938 0.2907 0.28774 0.28491 0.28222 0.27966 0.27722 0.27489 0.27269 0.27058 0.26857 0.26665 0.2648 0.26301 0.26129 0.25963 0.25801 0.25646 0.25498 0.25354 0.25215 0.2508 0.24949 0.24825 0.24707 0.24593 0.24482 0.24375 0.2427 0.24168 0.24069 0.23973 0.23879 0.23788 0.23699 0.23613 0.2353 0.23448 0.23368 0.23291 0.23216 0.23143 0.23071 0.23001 0.22933 0.22866 0.22801 0.22737 0.22675 0.22615 0.22556 0.22498 0.22441 0.22384 0.22328 0.2228 0.22229 0.2218 0.2213 0.22083 0.22035 0.21989 0.21944 0.219 0.21856 0.21814 0.21772 0.21731 0.2169 0.21651 0.21612 0.21574 0.21536 0.21499 0.21464 0.21428 0.21393 0.21359 0.21325 0.21291 0.2126
1 0.99106 0.9668 0.93152 0.88949 0.84433 0.79878 0.75469 0.71317 0.67478 0.63969 0.60785 0.5791 0.5532 0.52985 0.50877 0.48976 0.47254 0.45691 0.44271 0.42975 0.4179 0.40703 0.39706 0.3879 0.37942 0.3716 0.36433 0.3576 0.3513 0.34544 0.33995 0.33478 0.32995 0.32541 0.32113 0.31709 0.31329 0.30967 0.30624 0.30297 0.29989 0.29694 0.29413 0.29144 0.28887 0.28642 0.28409 0.28188 0.27971 0.27775 0.27585 0.27401 0.27223 0.27051 0.26885 0.26724 0.26571 0.26423 0.2628 0.26141 0.26006 0.25877 0.25754 0.25634 0.25517 0.25404 0.25294 0.25187 0.25084 0.24984 0.24886 0.24792 0.247 0.2461 0.24523 0.24438 0.24357 0.24277 0.24199 0.24123 0.24049 0.23977 0.23907 0.23838 0.23771 0.23705 0.23641 0.23578 0.23518 0.23458 0.23397 0.23337 0.23287 0.23234 0.23182 0.2313 0.23079 0.2303 0.22982 0.22934 0.22887 0.22842 0.22797 0.22753 0.2271 0.22668 0.22626 0.22586 0.22546 0.22507 0.22469 0.22431 0.22394 0.22357 0.22321 0.22286 0.22252 0.22217 0.22183 0.22152
1 0.99121 0.96732 0.93256 0.89112 0.84658 0.80168 0.75821 0.71728 0.67943 0.64486 0.61349 0.58514 0.55959 0.53652 0.51574 0.49698 0.47997 0.46452 0.45047 0.43767 0.42594 0.41518 0.4053 0.3962 0.3878 0.38002 0.37281 0.36611 0.35984 0.354 0.34855 0.3434 0.33858 0.33406 0.32979 0.32575 0.32194 0.31833 0.31488 0.31163 0.30852 0.3056 0.30281 0.30014 0.29759 0.29514 0.29281 0.2906 0.2885 0.2865 0.28458 0.28273 0.28095 0.27922 0.27756 0.27596 0.27442 0.27294 0.2715 0.2701 0.26878 0.26749 0.26624 0.26503 0.26386 0.26272 0.26162 0.26055 0.25951 0.2585 0.25752 0.25657 0.25565 0.25475 0.25388 0.25303 0.25221 0.2514 0.25062 0.24986 0.24911 0.24839 0.24768 0.24698 0.24631 0.24564 0.245 0.24437 0.24374 0.24311 0.24257 0.24201 0.24146 0.24092 0.24039 0.23987 0.23935 0.23886 0.23837 0.23789 0.23742 0.23696 0.23651 0.23607 0.23564 0.23521 0.2348 0.23439 0.23398 0.23359 0.2332 0.23282 0.23245 0.23208 0.23171 0.23136 0.23102 0.23068 0.23034 0.23001
1 0.99135 0.96781 0.93354 0.89268 0.84876 0.80447 0.76161 0.72127 0.68396 0.64986 0.61894 0.59096 0.56574 0.543 0.52246 0.50392 0.48709 0.47182 0.45791 0.44523 0.4336 0.42294 0.41313 0.40411 0.39576 0.38804 0.38085 0.37417 0.36792 0.36212 0.35667 0.35154 0.34674 0.34223 0.33799 0.33399 0.33018 0.32661 0.32319 0.31996 0.31688 0.31396 0.31116 0.30849 0.30592 0.30348 0.30114 0.29891 0.29679 0.29479 0.29287 0.29101 0.28923 0.2875 0.28584 0.28424 0.28269 0.28119 0.27976 0.27839 0.27705 0.27575 0.27449 0.27328 0.2721 0.27095 0.26985 0.26877 0.26772 0.26672 0.26574 0.26478 0.26385 0.26296 0.26208 0.26123 0.2604 0.25959 0.2588 0.25803 0.25729 0.25656 0.25584 0.25515 0.25446 0.2538 0.25314 0.25247 0.25189 0.25131 0.25073 0.25015 0.2496 0.24905 0.24851 0.24798 0.24747 0.24697 0.24648 0.24599 0.24552 0.24505 0.2446 0.24415 0.24372 0.24328 0.24286 0.24244 0.24204 0.24163 0.24124 0.24085 0.24047 0.24009 0.23973 0.23937 0.23901 0.23866 0.23832 0.23798
1 0.99147 0.96827 0.93447 0.89415 0.85084 0.80716 0.7649 0.7251 0.68831 0.65468 0.62416 0.59655 0.57165 0.54917 0.52889 0.51051 0.49387 0.47876 0.46498 0.4524 0.44088 0.43031 0.42059 0.41162 0.40331 0.39561 0.38847 0.38181 0.37561 0.36981 0.36439 0.35931 0.35454 0.35007 0.34585 0.34183 0.33807 0.33446 0.33107 0.32783 0.32476 0.32183 0.31903 0.31636 0.3138 0.31136 0.30902 0.30678 0.30465 0.30263 0.3007 0.29885 0.29706 0.29533 0.29367 0.29206 0.29051 0.28903 0.2876 0.28621 0.28486 0.28356 0.2823 0.28107 0.27989 0.27873 0.27762 0.27655 0.27551 0.27449 0.2735 0.27254 0.27161 0.27071 0.26982 0.26897 0.26813 0.26732 0.26652 0.26575 0.26499 0.26425 0.26353 0.26282 0.26212 0.26141 0.26078 0.26017 0.25955 0.25894 0.25834 0.25776 0.25719 0.25664 0.25609 0.25555 0.25503 0.25452 0.25402 0.25353 0.25305 0.25259 0.25213 0.25168 0.25124 0.2508 0.25038 0.24997 0.24957 0.24917 0.24879 0.24841 0.24804 0.24768 0.24732 0.24697 0.24663 0.24629 0.24595 0.24562
1 0.99159 0.9687 0.93534 0.89555 0.85281 0.80971 0.76803 0.72877 0.69247 0.65927 0.62912 0.60187 0.57728 0.55505 0.53497 0.5168 0.50033 0.48535 0.47168 0.45922 0.44779 0.43728 0.42764 0.41872 0.41048 0.40282 0.39572 0.38908 0.38291 0.37714 0.37174 0.36667 0.36193 0.35748 0.35323 0.34926 0.34546 0.34189 0.33849 0.33524 0.33218 0.32925 0.32645 0.32378 0.32123 0.3188 0.31646 0.31423 0.31209 0.31004 0.3081 0.30624 0.30444 0.30272 0.30105 0.29945 0.29791 0.29642 0.29498 0.29358 0.29222 0.29091 0.28964 0.2884 0.28722 0.28607 0.28495 0.28386 0.2828 0.28178 0.28079 0.27982 0.27888 0.27796 0.27707 0.2762 0.27536 0.27453 0.27373 0.27295 0.27219 0.27145 0.27072 0.27 0.26929 0.26867 0.26804 0.26741 0.2668 0.2662 0.26561 0.26504 0.26449 0.26394 0.26341 0.26288 0.26237 0.26187 0.26138 0.26089 0.26042 0.25995 0.2595 0.25905 0.25862 0.25819 0.25776 0.25735 0.25694 0.25653 0.25615 0.25577 0.25539 0.25502 0.25465 0.25429 0.25394 0.25359 0.25324 0.25291
1 0.9917 0.9691 0.93616 0.89688 0.85468 0.81215 0.77101 0.73225 0.69642 0.66363 0.63387 0.60694 0.5826 0.56063 0.54076 0.52277 0.50643 0.49157 0.47804 0.46564 0.45431 0.4439 0.43431 0.42545 0.41725 0.40966 0.40257 0.39597 0.38981 0.38404 0.37866 0.37364 0.36889 0.36443 0.36021 0.35623 0.35246 0.34886 0.34547 0.34225 0.33917 0.33624 0.33345 0.33078 0.32824 0.3258 0.32347 0.32124 0.31909 0.31704 0.31507 0.31319 0.31139 0.30966 0.30801 0.30641 0.30485 0.30335 0.30189 0.30049 0.29912 0.29779 0.29652 0.29529 0.2941 0.29294 0.29181 0.29073 0.28968 0.28866 0.28767 0.28671 0.28578 0.28487 0.28399 0.28314 0.2823 0.28149 0.2807 0.27993 0.27917 0.27843 0.27767 0.277 0.27634 0.27569 0.27504 0.27441 0.27379 0.27319 0.2726 0.27202 0.27145 0.2709 0.27035 0.26982 0.2693 0.26879 0.26829 0.26781 0.26733 0.26686 0.2664 0.26595 0.26551 0.26508 0.26465 0.26423 0.26382 0.26342 0.26303 0.26264 0.26225 0.26188 0.26151 0.26114 0.26079 0.26044 0.2601 0.25977
